state	yr	qtr	index_nsa	index_sa	Warning
CA	2000	4	123.61	123.44	
CA	2001	1	127.81	127.76	
CA	2001	2	132.39	131.21	
CA	2001	3	135.25	133.96	
CA	2001	4	137.82	137.59	
CA	2002	1	142.05	142.10	
CA	2002	2	149.57	148.31	
CA	2002	3	156.76	155.11	
CA	2002	4	161.43	161.13	
CA	2003	1	166.99	167.21	
CA	2003	2	174.62	173.16	
CA	2003	3	182.34	180.23	
CA	2003	4	191.04	190.74	
CA	2004	1	200.33	200.73	
CA	2004	2	215.02	213.17	
CA	2004	3	230.27	227.46	
CA	2004	4	239.49	239.18	
CA	2005	1	251.07	251.72	
CA	2005	2	266.83	264.47	
CA	2005	3	280.01	276.46	
CA	2005	4	283.96	283.63	
CA	2006	1	285.55	286.46	
CA	2006	2	286.92	284.32	
CA	2006	3	282.22	278.57	
CA	2006	4	273.61	273.17	
CA	2007	1	271.39	272.51	
CA	2007	2	268.30	265.83	
CA	2007	3	254.96	251.62	
CA	2007	4	233.94	233.39	
CA	2008	1	212.43	213.51	
CA	2008	2	195.39	193.61	
CA	2008	3	182.93	180.50	
CA	2008	4	170.82	170.26	
CA	2009	1	162.93	163.92	
CA	2009	2	163.11	161.63	
CA	2009	3	166.70	164.45	
CA	2009	4	167.55	166.91	
CA	2010	1	165.33	166.46	
CA	2010	2	167.28	165.73	
CA	2010	3	164.75	162.47	
CA	2010	4	159.71	159.14	
CA	2011	1	154.23	155.33	
CA	2011	2	153.53	152.00	
CA	2011	3	153.64	151.54	
CA	2011	4	152.16	151.75	
CA	2012	1	152.53	153.54	
CA	2012	2	159.67	157.96	
CA	2012	3	163.83	161.65	
CA	2012	4	169.36	169.11	
CA	2013	1	176.80	177.78	
CA	2013	2	189.66	187.49	
CA	2013	3	197.97	195.50	
CA	2013	4	199.84	199.74	
CA	2014	1	203.14	204.02	
CA	2014	2	209.99	207.49	
CA	2014	3	213.40	210.90	
CA	2014	4	214.63	214.69	
CA	2015	1	218.13	218.79	
CA	2015	2	224.55	221.86	
CA	2015	3	228.05	225.58	
CA	2015	4	230.00	230.15	
CA	2016	1	233.44	233.85	
CA	2016	2	240.71	237.87	
CA	2016	3	243.92	241.43	
CA	2016	4	245.84	246.05	
CA	2017	1	250.50	250.67	
CA	2017	2	258.76	255.74	
CA	2017	3	263.51	261.05	
CA	2017	4	265.41	265.63	
CA	2018	1	271.02	271.05	
CA	2018	2	276.54	273.18	
CA	2018	3	279.11	276.70	
CA	2018	4	278.34	278.75	
CA	2019	1	280.16	280.02	
CA	2019	2	287.57	283.77	
CA	2019	3	289.84	287.61	
CA	2019	4	290.60	291.21	
CA	2020	1	296.85	296.70	
CA	2020	2	301.78	297.26	
CA	2020	3	311.62	309.51	
CA	2020	4	324.35	325.40	
CA	2021	1	339.15	338.90	
CA	2021	2	362.37	356.36	
CA	2021	3	376.10	373.88	
CA	2021	4	386.98	388.47	
CA	2022	1	404.94	404.72	
CA	2022	2	417.14	409.75	
CA	2022	3	402.10	399.80	
CA	2022	4	392.85	394.67	
CA	2023	1	393.67	393.40	
CA	2023	2	409.46	402.02	
CA	2023	3	411.73	409.39	
CA	2023	4	413.03	414.97	
CA	2024	1	419.51	419.38	
CA	2024	2	426.38	418.60	
CA	2024	3	424.70	422.16	
CA	2024	4	422.70	424.69	
CA	2025	1	425.67	425.56	
CO	1991	1	100.00	100.00	
CO	1991	2	101.16	100.34	
CO	1991	3	102.46	101.40	
CO	1991	4	103.26	103.11	
CO	1992	1	105.53	105.54	
CO	1992	2	108.83	107.94	
CO	1992	3	111.04	109.89	
CO	1992	4	113.54	113.37	
CO	1993	1	115.62	115.67	
CO	1993	2	120.30	119.29	
CO	1993	3	124.81	123.52	
CO	1993	4	128.03	127.81	
CO	1994	1	131.64	131.72	
CO	1994	2	136.58	135.42	
CO	1994	3	139.50	138.08	
CO	1994	4	140.27	140.00	
CO	1995	1	141.61	141.71	
CO	1995	2	144.59	143.33	
CO	1995	3	147.13	145.69	
CO	1995	4	147.75	147.46	
CO	1996	1	149.38	149.46	
CO	1996	2	152.63	151.29	
CO	1996	3	154.42	152.94	
CO	1996	4	155.33	155.05	
CO	1997	1	156.48	156.51	
CO	1997	2	159.53	158.11	
CO	1997	3	161.53	160.01	
CO	1997	4	162.56	162.35	
CO	1998	1	164.89	164.83	
CO	1998	2	169.06	167.53	
CO	1998	3	172.06	170.44	
CO	1998	4	174.79	174.68	
CO	1999	1	178.72	178.56	
CO	1999	2	185.31	183.60	
CO	1999	3	191.18	189.40	
CO	1999	4	193.54	193.53	
CO	2000	1	199.20	198.96	
CO	2000	2	206.00	204.06	
CO	2000	3	211.98	209.98	
CO	2000	4	215.57	215.63	
CO	2001	1	222.24	222.01	
CO	2001	2	227.58	225.37	
CO	2001	3	229.27	227.08	
CO	2001	4	228.53	228.57	
CO	2002	1	232.43	232.34	
CO	2002	2	235.71	233.33	
CO	2002	3	237.94	235.66	
CO	2002	4	238.02	237.95	
CO	2003	1	238.52	238.69	
CO	2003	2	241.73	239.16	
CO	2003	3	242.86	240.53	
CO	2003	4	242.52	242.24	
CO	2004	1	244.07	244.64	
CO	2004	2	251.35	248.50	
CO	2004	3	254.00	251.50	
CO	2004	4	252.71	252.27	
CO	2005	1	256.42	257.50	
CO	2005	2	262.82	259.54	
CO	2005	3	265.58	262.84	
CO	2005	4	267.97	267.55	
CO	2006	1	267.86	269.40	
CO	2006	2	273.46	269.70	
CO	2006	3	273.55	270.57	
CO	2006	4	273.54	273.31	
CO	2007	1	271.01	272.86	
CO	2007	2	277.05	272.88	
CO	2007	3	274.88	271.80	
CO	2007	4	267.52	267.44	
CO	2008	1	261.64	263.64	
CO	2008	2	267.04	262.85	
CO	2008	3	262.38	259.21	
CO	2008	4	253.61	253.70	
CO	2009	1	257.27	259.53	
CO	2009	2	263.80	259.45	
CO	2009	3	263.38	259.96	
CO	2009	4	259.25	259.50	
CO	2010	1	257.40	259.95	
CO	2010	2	260.69	256.20	
CO	2010	3	254.89	251.32	
CO	2010	4	252.74	253.23	
CO	2011	1	245.56	248.20	
CO	2011	2	249.15	244.56	
CO	2011	3	250.99	247.43	
CO	2011	4	246.78	247.49	
CO	2012	1	246.16	248.80	
CO	2012	2	263.05	258.00	
CO	2012	3	267.52	263.62	
CO	2012	4	267.53	268.83	
CO	2013	1	270.37	272.99	
CO	2013	2	287.15	281.33	
CO	2013	3	290.74	286.67	
CO	2013	4	289.17	291.18	
CO	2014	1	294.32	296.55	
CO	2014	2	307.68	301.22	
CO	2014	3	310.93	306.88	
CO	2014	4	314.50	317.40	
CO	2015	1	326.90	328.36	
CO	2015	2	342.57	335.28	
CO	2015	3	348.93	345.03	
CO	2015	4	346.83	350.40	
CO	2016	1	359.37	359.94	
CO	2016	2	376.51	368.64	
CO	2016	3	382.13	378.43	
CO	2016	4	383.70	387.87	
CO	2017	1	395.47	395.09	
CO	2017	2	413.55	405.22	
CO	2017	3	415.36	411.90	
CO	2017	4	418.38	422.73	
CO	2018	1	436.62	435.74	
CO	2018	2	449.65	440.70	
CO	2018	3	450.01	446.71	
CO	2018	4	446.83	451.39	
CO	2019	1	456.77	455.44	
CO	2019	2	473.49	464.12	
CO	2019	3	473.91	470.79	
CO	2019	4	474.37	479.03	
CO	2020	1	488.54	487.21	
CO	2020	2	498.12	488.05	
CO	2020	3	511.21	507.84	
CO	2020	4	525.85	531.18	
CO	2021	1	552.90	551.51	
CO	2021	2	596.15	583.96	
CO	2021	3	615.22	610.89	
CO	2021	4	621.76	628.05	
CO	2022	1	668.52	667.69	
CO	2022	2	697.34	682.60	
CO	2022	3	667.97	662.78	
CO	2022	4	654.92	661.82	
CO	2023	1	659.48	659.20	
CO	2023	2	680.98	666.31	
CO	2023	3	684.86	679.10	
CO	2023	4	674.73	681.82	
CO	2024	1	683.86	684.29	
CO	2024	2	701.89	686.60	
CO	2024	3	696.86	690.55	
CO	2024	4	688.25	695.52	
CO	2025	1	696.76	697.47	
CT	1991	1	100.00	100.00	
CT	1991	2	97.81	97.94	
CT	1991	3	96.99	96.09	
CT	1991	4	96.53	95.81	
CT	1992	1	97.20	97.29	
CT	1992	2	95.19	95.29	
CT	1992	3	95.16	94.20	
CT	1992	4	95.97	95.28	
CT	1993	1	92.19	92.44	
CT	1993	2	91.55	91.56	
CT	1993	3	92.35	91.30	
CT	1993	4	91.70	91.13	
CT	1994	1	90.99	91.39	
CT	1994	2	91.69	91.52	
CT	1994	3	92.49	91.34	
CT	1994	4	91.57	91.14	
CT	1995	1	89.90	90.42	
CT	1995	2	90.61	90.21	
CT	1995	3	91.65	90.48	
CT	1995	4	90.83	90.57	
CT	1996	1	90.47	91.05	
CT	1996	2	91.69	91.08	
CT	1996	3	91.77	90.63	
CT	1996	4	90.55	90.40	
CT	1997	1	90.43	91.04	
CT	1997	2	92.50	91.74	
CT	1997	3	93.32	92.21	
CT	1997	4	93.24	93.15	
CT	1998	1	93.15	93.79	
CT	1998	2	96.16	95.29	
CT	1998	3	98.32	97.16	
CT	1998	4	99.28	99.21	
CT	1999	1	100.91	101.59	
CT	1999	2	104.26	103.33	
CT	1999	3	106.64	105.33	
CT	1999	4	107.60	107.53	
CT	2000	1	109.42	110.23	
CT	2000	2	114.20	113.18	
CT	2000	3	116.05	114.57	
CT	2000	4	117.38	117.25	
CT	2001	1	119.22	120.21	
CT	2001	2	124.20	123.15	
CT	2001	3	128.38	126.63	
CT	2001	4	129.45	129.22	
CT	2002	1	131.07	132.37	
CT	2002	2	137.83	136.64	
CT	2002	3	142.57	140.52	
CT	2002	4	145.54	145.26	
CT	2003	1	147.12	148.69	
CT	2003	2	152.56	151.22	
CT	2003	3	157.41	155.01	
CT	2003	4	159.15	159.01	
CT	2004	1	161.13	162.88	
CT	2004	2	169.85	168.18	
CT	2004	3	176.40	173.69	
CT	2004	4	177.46	177.62	
CT	2005	1	180.37	182.17	
CT	2005	2	188.34	186.28	
CT	2005	3	192.77	189.88	
CT	2005	4	192.93	193.36	
CT	2006	1	193.84	195.69	
CT	2006	2	198.40	195.99	
CT	2006	3	196.31	193.47	
CT	2006	4	193.13	193.69	
CT	2007	1	194.48	196.30	
CT	2007	2	197.17	194.71	
CT	2007	3	197.04	194.17	
CT	2007	4	191.58	192.06	
CT	2008	1	186.60	188.58	
CT	2008	2	187.89	185.40	
CT	2008	3	184.29	181.59	
CT	2008	4	177.74	178.10	
CT	2009	1	173.57	175.71	
CT	2009	2	174.90	172.41	
CT	2009	3	174.47	171.93	
CT	2009	4	170.61	170.77	
CT	2010	1	166.69	169.17	
CT	2010	2	170.96	168.22	
CT	2010	3	168.00	165.58	
CT	2010	4	164.01	164.11	
CT	2011	1	160.48	163.14	
CT	2011	2	165.76	162.96	
CT	2011	3	162.81	160.32	
CT	2011	4	159.68	159.88	
CT	2012	1	155.40	158.05	
CT	2012	2	159.98	157.34	
CT	2012	3	160.95	158.17	
CT	2012	4	157.62	158.19	
CT	2013	1	155.88	158.34	
CT	2013	2	162.16	159.57	
CT	2013	3	163.27	160.28	
CT	2013	4	158.75	159.62	
CT	2014	1	159.04	161.26	
CT	2014	2	161.79	159.26	
CT	2014	3	162.69	159.79	
CT	2014	4	158.52	159.45	
CT	2015	1	158.76	160.81	
CT	2015	2	164.04	161.45	
CT	2015	3	163.43	160.76	
CT	2015	4	160.72	161.46	
CT	2016	1	159.19	161.17	
CT	2016	2	164.02	161.57	
CT	2016	3	164.22	161.63	
CT	2016	4	162.46	163.03	
CT	2017	1	161.62	163.61	
CT	2017	2	166.98	164.68	
CT	2017	3	169.19	166.45	
CT	2017	4	166.20	166.75	
CT	2018	1	165.76	167.69	
CT	2018	2	170.39	168.17	
CT	2018	3	172.26	169.49	
CT	2018	4	169.99	170.54	
CT	2019	1	169.36	171.25	
CT	2019	2	174.79	172.42	
CT	2019	3	176.36	173.66	
CT	2019	4	173.90	174.62	
CT	2020	1	175.73	177.61	
CT	2020	2	181.41	178.58	
CT	2020	3	190.39	187.77	
CT	2020	4	197.64	198.70	
CT	2021	1	204.84	207.02	
CT	2021	2	217.82	213.81	
CT	2021	3	223.43	220.62	
CT	2021	4	224.40	225.91	
CT	2022	1	232.74	235.33	
CT	2022	2	247.94	242.79	
CT	2022	3	247.15	244.37	
CT	2022	4	244.79	246.29	
CT	2023	1	250.41	253.45	
CT	2023	2	267.18	261.48	
CT	2023	3	271.23	268.36	
CT	2023	4	274.87	276.05	
CT	2024	1	275.64	279.30	
CT	2024	2	290.31	284.31	
CT	2024	3	294.44	291.34	
CT	2024	4	298.00	298.79	
CT	2025	1	300.39	304.56	
DC	1991	1	100.00	100.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1991	2	99.19	97.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1991	3	95.99	93.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1991	4	95.98	96.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1992	1	97.65	97.60	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1992	2	98.46	96.81	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1992	3	98.87	96.39	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1992	4	95.82	95.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1993	1	91.34	91.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1993	2	96.11	94.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1993	3	97.18	94.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1993	4	88.99	88.90	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1994	1	94.37	94.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1994	2	95.48	93.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1994	3	97.79	95.44	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1994	4	89.62	89.53	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1995	1	89.59	89.48	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1995	2	86.97	85.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1995	3	89.43	87.20	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1995	4	91.85	91.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1996	1	90.51	90.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1996	2	92.81	91.48	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1996	3	92.30	89.89	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1996	4	94.71	94.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1997	1	85.69	85.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1997	2	94.39	93.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1997	3	91.27	88.90	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1997	4	92.15	92.23	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1998	1	94.54	94.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1998	2	98.44	97.02	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1998	3	104.13	101.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1998	4	104.02	103.99	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1999	1	104.99	104.74	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1999	2	108.15	106.46	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1999	3	115.42	112.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	1999	4	113.69	113.47	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2000	1	123.49	123.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2000	2	125.92	123.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2000	3	129.90	126.95	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2000	4	129.12	128.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2001	1	137.06	137.08	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2001	2	143.68	141.28	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2001	3	152.25	148.63	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2001	4	154.80	154.39	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2002	1	161.75	162.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2002	2	173.80	170.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2002	3	179.79	175.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2002	4	185.20	184.68	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2003	1	180.36	180.79	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2003	2	201.26	198.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2003	3	211.44	205.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2003	4	211.54	210.60	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2004	1	230.64	231.66	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2004	2	240.88	237.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2004	3	248.06	241.67	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2004	4	267.33	265.47	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2005	1	273.33	274.98	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2005	2	304.92	300.54	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2005	3	321.55	313.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2005	4	314.38	311.28	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2006	1	310.13	312.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2006	2	315.75	311.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2006	3	328.86	320.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2006	4	329.04	325.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2007	1	322.80	325.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2007	2	333.23	329.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2007	3	334.69	325.90	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2007	4	322.34	318.38	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2008	1	318.65	321.27	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2008	2	311.88	308.46	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2008	3	319.47	310.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2008	4	307.16	303.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2009	1	287.36	289.20	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2009	2	300.61	297.74	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2009	3	304.57	296.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2009	4	312.94	309.36	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2010	1	309.41	311.05	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
DC	2010	2	303.20	300.47	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
